"Webdings.ttf-13.png","opensymbol.ttf-13.png","Symbola717.ttf-119155.png","Symbola717.ttf-119156.png"
"Webdings.ttf-32.png","Symbola717.ttf-9616.png","Symbola717.ttf-8194.png","Symbola717.ttf-8199.png"
"Webdings.ttf-33.png","Symbola717.ttf-128375.png","Symbola717.ttf-128362.png","Symbola717.ttf-9728.png"
"Webdings.ttf-34.png","Symbola717.ttf-128376.png","Symbola717.ttf-127839.png","Symbola717.ttf-127968.png"
"Webdings.ttf-35.png","Symbola717.ttf-128370.png","Symbola717.ttf-128711.png","Symbola717.ttf-128245.png"
"Webdings.ttf-36.png","Symbola717.ttf-128374.png","Symbola717.ttf-10077.png","Symbola717.ttf-128409.png"
"Webdings.ttf-37.png","Symbola717.ttf-127942.png","Symbola717.ttf-9882.png","Symbola717.ttf-128084.png"
"Webdings.ttf-38.png","Symbola717.ttf-127894.png","Symbola717.ttf-120685.png","Symbola717.ttf-9955.png"
"Webdings.ttf-39.png","Symbola717.ttf-128391.png","Symbola717.ttf-127895.png","Symbola717.ttf-11002.png"
"Webdings.ttf-40.png","Symbola717.ttf-11052.png","Symbola717.ttf-11039.png","Symbola717.ttf-128488.png"
"Webdings.ttf-41.png","Symbola717.ttf-11052.png","Symbola717.ttf-128489.png","Symbola717.ttf-11044.png"
"Webdings.ttf-42.png","Symbola717.ttf-128496.png","Symbola717.ttf-128979.png","Symbola717.ttf-128495.png"
"Webdings.ttf-43.png","Symbola717.ttf-128497.png","Symbola717.ttf-128496.png","Symbola717.ttf-127779.png"
"Webdings.ttf-44.png","Symbola717.ttf-127798.png","Symbola717.ttf-128672.png","Symbola717.ttf-9658.png"
"Webdings.ttf-45.png","Symbola717.ttf-127895.png","Symbola717.ttf-9191.png","Symbola717.ttf-128498.png"
"Webdings.ttf-46.png","Symbola717.ttf-9630.png","Symbola717.ttf-128638.png","Symbola717.ttf-9631.png"
"Webdings.ttf-47.png","Symbola717.ttf-128636.png","opensymbol.ttf-58126.png","opensymbol.ttf-9650.png"
"Webdings.ttf-48.png","Symbola717.ttf-128469.png","opensymbol.ttf-58127.png","Symbola717.ttf-128684.png"
"Webdings.ttf-49.png","opensymbol.ttf-58128.png","Symbola717.ttf-128470.png","Symbola717.ttf-9606.png"
"Webdings.ttf-50.png","Symbola717.ttf-128471.png","opensymbol.ttf-58129.png","Symbola717.ttf-128470.png"
"Webdings.ttf-51.png","opensymbol.ttf-58130.png","opensymbol.ttf-58134.png","Symbola717.ttf-9194.png"
"Webdings.ttf-52.png","Symbola717.ttf-9205.png","Symbola717.ttf-9193.png","opensymbol.ttf-58131.png"
"Webdings.ttf-53.png","Symbola717.ttf-9206.png","opensymbol.ttf-58132.png","Symbola717.ttf-9195.png"
"Webdings.ttf-54.png","Symbola717.ttf-9207.png","Symbola717.ttf-128899.png","Symbola717.ttf-9196.png"
"Webdings.ttf-55.png","Symbola717.ttf-9194.png","Symbola717.ttf-9198.png","opensymbol.ttf-58134.png"
"Webdings.ttf-56.png","Symbola717.ttf-9193.png","Symbola717.ttf-9197.png","opensymbol.ttf-58137.png"
"Webdings.ttf-57.png","Symbola717.ttf-9198.png","opensymbol.ttf-58136.png","Symbola717.ttf-9194.png"
"Webdings.ttf-58.png","opensymbol.ttf-58137.png","Symbola717.ttf-9197.png","Symbola717.ttf-9193.png"
"Webdings.ttf-59.png","opensymbol.ttf-58138.png","Symbola717.ttf-9208.png","Symbola717.ttf-9615.png"
"Webdings.ttf-60.png","Symbola717.ttf-9209.png","Symbola717.ttf-128447.png","opensymbol.ttf-9632.png"
"Webdings.ttf-61.png","opensymbol.ttf-58736.png","opensymbol.ttf-58423.png","Symbola717.ttf-127762.png"
"Webdings.ttf-62.png","Symbola717.ttf-128474.png","Symbola717.ttf-128475.png","Symbola717.ttf-120276.png"
"Webdings.ttf-63.png","Symbola717.ttf-128499.png","Symbola717.ttf-10128.png","Symbola717.ttf-11042.png"
"Webdings.ttf-64.png","Symbola717.ttf-128736.png","Symbola717.ttf-128296.png","Symbola717.ttf-9935.png"
"Webdings.ttf-65.png","Symbola717.ttf-127959.png","Symbola717.ttf-127964.png","Symbola717.ttf-128507.png"
"Webdings.ttf-66.png","Symbola717.ttf-127960.png","Symbola717.ttf-127962.png","Symbola717.ttf-127967.png"
"Webdings.ttf-67.png","Symbola717.ttf-127961.png","Symbola717.ttf-127964.png","Symbola717.ttf-128507.png"
"Webdings.ttf-68.png","Symbola717.ttf-127962.png","Symbola717.ttf-127960.png","Symbola717.ttf-127967.png"
"Webdings.ttf-69.png","Symbola717.ttf-127964.png","Symbola717.ttf-128507.png","Symbola717.ttf-127956.png"
"Webdings.ttf-70.png","Symbola717.ttf-9603.png","Symbola717.ttf-9604.png","Symbola717.ttf-127749.png"
"Webdings.ttf-71.png","Symbola717.ttf-127963.png","Symbola717.ttf-9603.png","Symbola717.ttf-9602.png"
"Webdings.ttf-72.png","Symbola717.ttf-127962.png","Symbola717.ttf-127960.png","Symbola717.ttf-127963.png"
"Webdings.ttf-73.png","Symbola717.ttf-127958.png","Symbola717.ttf-128740.png","Symbola717.ttf-127966.png"
"Webdings.ttf-74.png","Symbola717.ttf-127965.png","Symbola717.ttf-128755.png","Symbola717.ttf-127964.png"
"Webdings.ttf-75.png","Symbola717.ttf-128739.png","Symbola717.ttf-127966.png","Symbola717.ttf-128740.png"
"Webdings.ttf-76.png","Symbola717.ttf-128481.png","Symbola717.ttf-128801.png","Symbola717.ttf-127897.png"
"Webdings.ttf-77.png","Symbola717.ttf-127956.png","Symbola717.ttf-128507.png","Symbola717.ttf-127964.png"
"Webdings.ttf-78.png","Symbola717.ttf-128065.png","Symbola717.ttf-128239.png","Symbola717.ttf-11052.png"
"Webdings.ttf-79.png","Symbola717.ttf-128066.png","opensymbol.ttf-58662.png","opensymbol.ttf-58661.png"
"Webdings.ttf-80.png","Symbola717.ttf-127966.png","Symbola717.ttf-127957.png","Symbola717.ttf-128739.png"
"Webdings.ttf-81.png","Symbola717.ttf-127957.png","Symbola717.ttf-127966.png","Symbola717.ttf-127959.png"
"Webdings.ttf-82.png","Symbola717.ttf-128740.png","Symbola717.ttf-128739.png","Symbola717.ttf-127958.png"
"Webdings.ttf-83.png","Symbola717.ttf-127967.png","Symbola717.ttf-127960.png","Symbola717.ttf-127962.png"
"Webdings.ttf-84.png","Symbola717.ttf-128755.png","Symbola717.ttf-127964.png","Symbola717.ttf-127956.png"
"Webdings.ttf-85.png","Symbola717.ttf-128364.png","Symbola717.ttf-128363.png","Symbola717.ttf-128266.png"
"Webdings.ttf-86.png","Symbola717.ttf-128363.png","Symbola717.ttf-128364.png","Symbola717.ttf-128422.png"
"Webdings.ttf-87.png","Symbola717.ttf-128360.png","Symbola717.ttf-9654.png","Symbola717.ttf-128898.png"
"Webdings.ttf-88.png","Symbola717.ttf-128264.png","Symbola717.ttf-128263.png","Symbola717.ttf-128265.png"
"Webdings.ttf-89.png","Symbola717.ttf-127892.png","Symbola717.ttf-10084.png","opensymbol.ttf-57923.png"
"Webdings.ttf-90.png","Symbola717.ttf-127893.png","opensymbol.ttf-58253.png","Symbola717.ttf-128392.png"
"Webdings.ttf-91.png","Symbola717.ttf-128492.png","Symbola717.ttf-11039.png","Symbola717.ttf-11052.png"
"Webdings.ttf-92.png","Symbola717.ttf-128637.png","Symbola717.ttf-9968.png","Symbola717.ttf-127019.png"
"Webdings.ttf-93.png","Symbola717.ttf-128493.png","Symbola717.ttf-11052.png","Symbola717.ttf-11044.png"
"Webdings.ttf-94.png","Symbola717.ttf-128490.png","Symbola717.ttf-128149.png","Symbola717.ttf-127903.png"
"Webdings.ttf-95.png","Symbola717.ttf-128491.png","Symbola717.ttf-10084.png","Symbola717.ttf-11052.png"
"Webdings.ttf-96.png","Symbola717.ttf-11156.png","Symbola717.ttf-11034.png","Symbola717.ttf-128445.png"
"Webdings.ttf-97.png","Symbola717.ttf-11016.png","Symbola717.ttf-129141.png","opensymbol.ttf-57866.png"
"Webdings.ttf-98.png","Symbola717.ttf-128690.png","Symbola717.ttf-128692.png","Symbola717.ttf-128838.png"
"Webdings.ttf-99.png","Symbola717.ttf-9744.png","Symbola717.ttf-9745.png","Symbola717.ttf-11036.png"
"Webdings.ttf-100.png","Symbola717.ttf-127762.png","Symbola717.ttf-128737.png","Symbola717.ttf-127892.png"
"Webdings.ttf-101.png","Symbola717.ttf-9944.png","Symbola717.ttf-127024.png","Symbola717.ttf-9613.png"
"Webdings.ttf-102.png","Symbola717.ttf-128753.png","Symbola717.ttf-128679.png","Symbola717.ttf-128406.png"
"Webdings.ttf-103.png","Symbola717.ttf-9608.png","opensymbol.ttf-58747.png","opensymbol.ttf-58182.png"
"Webdings.ttf-104.png","Symbola717.ttf-128656.png","Symbola717.ttf-128471.png","Symbola717.ttf-128447.png"
"Webdings.ttf-105.png","Symbola717.ttf-128712.png","Symbola717.ttf-9208.png","Symbola717.ttf-128202.png"
"Webdings.ttf-106.png","Symbola717.ttf-128745.png","Symbola717.ttf-118854.png","Symbola717.ttf-118888.png"
"Webdings.ttf-107.png","Symbola717.ttf-128752.png","Symbola717.ttf-127798.png","Symbola717.ttf-9977.png"
"Webdings.ttf-108.png","Symbola717.ttf-128968.png","opensymbol.ttf-58482.png","Symbola717.ttf-128964.png"
"Webdings.ttf-109.png","Symbola717.ttf-128372.png","Symbola717.ttf-8252.png","Symbola717.ttf-127941.png"
"Webdings.ttf-110.png","Symbola717.ttf-11044.png","Symbola717.ttf-9864.png","Symbola717.ttf-127761.png"
"Webdings.ttf-111.png","Symbola717.ttf-128741.png","Symbola717.ttf-128368.png","Symbola717.ttf-128371.png"
"Webdings.ttf-112.png","Symbola717.ttf-128753.png","Symbola717.ttf-9728.png","Symbola717.ttf-9748.png"
"Webdings.ttf-113.png","Symbola717.ttf-128472.png","Symbola717.ttf-1146.png","Symbola717.ttf-11096.png"
"Webdings.ttf-114.png","Symbola717.ttf-128473.png","Symbola717.ttf-9932.png","Symbola717.ttf-128939.png"
"Webdings.ttf-115.png","Symbola717.ttf-10067.png","Symbola717.ttf-120740.png","opensymbol.ttf-9742.png"
"Webdings.ttf-116.png","Symbola717.ttf-128755.png","Symbola717.ttf-127956.png","Symbola717.ttf-127957.png"
"Webdings.ttf-117.png","Symbola717.ttf-127963.png","Symbola717.ttf-9691.png","Symbola717.ttf-9689.png"
"Webdings.ttf-118.png","Symbola717.ttf-128738.png","Symbola717.ttf-128213.png","Symbola717.ttf-128664.png"
"Webdings.ttf-119.png","Symbola717.ttf-9139.png","Symbola717.ttf-128681.png","Symbola717.ttf-9692.png"
"Webdings.ttf-120.png","Symbola717.ttf-128711.png","Symbola717.ttf-9950.png","Symbola717.ttf-8664.png"
"Webdings.ttf-121.png","Symbola717.ttf-10677.png","Symbola717.ttf-8854.png","Symbola717.ttf-65855.png"
"Webdings.ttf-122.png","Symbola717.ttf-128711.png","Symbola717.ttf-128685.png","Symbola717.ttf-11095.png"
"Webdings.ttf-123.png","Symbola717.ttf-128494.png","Symbola717.ttf-9618.png","Symbola717.ttf-128496.png"
"Webdings.ttf-124.png","Symbola717.ttf-9614.png","Symbola717.ttf-9122.png","Symbola717.ttf-9116.png"
"Webdings.ttf-125.png","Symbola717.ttf-128495.png","Symbola717.ttf-128496.png","Symbola717.ttf-128979.png"
"Webdings.ttf-126.png","Symbola717.ttf-128498.png","Symbola717.ttf-120819.png","Symbola717.ttf-127746.png"
"Webdings.ttf-127.png","Symbola717.ttf-128499.png","Symbola717.ttf-10128.png","Symbola717.ttf-11042.png"
"Webdings.ttf-128.png","Symbola717.ttf-128108.png","Symbola717.ttf-128107.png","Symbola717.ttf-128109.png"
"Webdings.ttf-129.png","Symbola717.ttf-128108.png","Symbola717.ttf-128106.png","Symbola717.ttf-128714.png"
"Webdings.ttf-130.png","Symbola717.ttf-128108.png","Symbola717.ttf-128109.png","Symbola717.ttf-128107.png"
"Webdings.ttf-131.png","Symbola717.ttf-9483.png","Symbola717.ttf-9479.png","Symbola717.ttf-128106.png"
"Webdings.ttf-132.png","Symbola717.ttf-127821.png","Symbola717.ttf-128138.png","Symbola717.ttf-127842.png"
"Webdings.ttf-133.png","Symbola717.ttf-128130.png","opensymbol.ttf-58423.png","opensymbol.ttf-58736.png"
"Webdings.ttf-134.png","Symbola717.ttf-127947.png","Symbola717.ttf-119662.png","opensymbol.ttf-57390.png"
"Webdings.ttf-135.png","Symbola717.ttf-11188.png","Symbola717.ttf-127934.png","Symbola717.ttf-127939.png"
"Webdings.ttf-136.png","Symbola717.ttf-128672.png","Symbola717.ttf-128670.png","Symbola717.ttf-127798.png"
"Webdings.ttf-137.png","Symbola717.ttf-9926.png","Symbola717.ttf-127777.png","Symbola717.ttf-8483.png"
"Webdings.ttf-138.png","Symbola717.ttf-128741.png","Symbola717.ttf-127950.png","Symbola717.ttf-9980.png"
"Webdings.ttf-139.png","Symbola717.ttf-128670.png","Symbola717.ttf-11000.png","Symbola717.ttf-128672.png"
"Webdings.ttf-140.png","Symbola717.ttf-127949.png","Symbola717.ttf-127805.png","Symbola717.ttf-128656.png"
"Webdings.ttf-141.png","Symbola717.ttf-127950.png","Symbola717.ttf-128839.png","Symbola717.ttf-128741.png"
"Webdings.ttf-142.png","Symbola717.ttf-128664.png","Symbola717.ttf-9933.png","Symbola717.ttf-128254.png"
"Webdings.ttf-143.png","Symbola717.ttf-128480.png","Symbola717.ttf-127920.png","Symbola717.ttf-127915.png"
"Webdings.ttf-144.png","Symbola717.ttf-128738.png","Symbola717.ttf-128202.png","opensymbol.ttf-58518.png"
"Webdings.ttf-145.png","opensymbol.ttf-58668.png","opensymbol.ttf-58662.png","opensymbol.ttf-58666.png"
"Webdings.ttf-146.png","Symbola717.ttf-127991.png","Symbola717.ttf-10212.png","Symbola717.ttf-65855.png"
"Webdings.ttf-147.png","Symbola717.ttf-127024.png","opensymbol.ttf-57369.png","opensymbol.ttf-58377.png"
"Webdings.ttf-148.png","Symbola717.ttf-128106.png","Symbola717.ttf-128107.png","Symbola717.ttf-128109.png"
"Webdings.ttf-149.png","Symbola717.ttf-128481.png","opensymbol.ttf-57513.png","Symbola717.ttf-8421.png"
"Webdings.ttf-150.png","Symbola717.ttf-128482.png","Symbola717.ttf-120190.png","Symbola717.ttf-128239.png"
"Webdings.ttf-151.png","Symbola717.ttf-128483.png","Symbola717.ttf-127762.png","Symbola717.ttf-127892.png"
"Webdings.ttf-152.png","Symbola717.ttf-10031.png","Symbola717.ttf-9957.png","opensymbol.ttf-58483.png"
"Webdings.ttf-153.png","Symbola717.ttf-127370.png","Symbola717.ttf-9640.png","Symbola717.ttf-9698.png"
"Webdings.ttf-154.png","Symbola717.ttf-128389.png","Symbola717.ttf-9618.png","opensymbol.ttf-57362.png"
"Webdings.ttf-155.png","Symbola717.ttf-128390.png","opensymbol.ttf-58377.png","opensymbol.ttf-57369.png"
"Webdings.ttf-156.png","Symbola717.ttf-128390.png","opensymbol.ttf-58377.png","opensymbol.ttf-57369.png"
"Webdings.ttf-157.png","Symbola717.ttf-128441.png","Symbola717.ttf-128309.png","Symbola717.ttf-128462.png"
"Webdings.ttf-158.png","Symbola717.ttf-128441.png","Symbola717.ttf-128442.png","Symbola717.ttf-128390.png"
"Webdings.ttf-159.png","Symbola717.ttf-9982.png","Symbola717.ttf-128443.png","opensymbol.ttf-58128.png"
"Webdings.ttf-160.png","Symbola717.ttf-128373.png","Symbola717.ttf-9823.png","opensymbol.ttf-9650.png"
"Webdings.ttf-161.png","Symbola717.ttf-128368.png","Symbola717.ttf-127754.png","Symbola717.ttf-128741.png"
"Webdings.ttf-162.png","Symbola717.ttf-128445.png","Symbola717.ttf-128446.png","Symbola717.ttf-128444.png"
"Webdings.ttf-163.png","Symbola717.ttf-128446.png","Symbola717.ttf-128445.png","Symbola717.ttf-128444.png"
"Webdings.ttf-164.png","Symbola717.ttf-9189.png","Symbola717.ttf-11091.png","Symbola717.ttf-128636.png"
"Webdings.ttf-165.png","Symbola717.ttf-128466.png","Symbola717.ttf-128467.png","Symbola717.ttf-128461.png"
"Webdings.ttf-166.png","Symbola717.ttf-128467.png","Symbola717.ttf-128466.png","Symbola717.ttf-128188.png"
"Webdings.ttf-167.png","Symbola717.ttf-128101.png","Symbola717.ttf-128819.png","Symbola717.ttf-9090.png"
"Webdings.ttf-168.png","Symbola717.ttf-127843.png","Symbola717.ttf-991963.png","Symbola717.ttf-1048126.png"
"Webdings.ttf-169.png","Symbola717.ttf-128478.png","Symbola717.ttf-128672.png","Symbola717.ttf-128670.png"
"Webdings.ttf-170.png","Symbola717.ttf-128479.png","Symbola717.ttf-128223.png","Symbola717.ttf-128774.png"
"Webdings.ttf-171.png","Symbola717.ttf-128451.png","Symbola717.ttf-9668.png","Symbola717.ttf-11091.png"
"Webdings.ttf-172.png","Symbola717.ttf-128450.png","Symbola717.ttf-127745.png","Symbola717.ttf-128642.png"
"Webdings.ttf-173.png","Symbola717.ttf-128445.png","Symbola717.ttf-128446.png","Symbola717.ttf-128444.png"
"Webdings.ttf-174.png","Symbola717.ttf-11191.png","Symbola717.ttf-127884.png","Symbola717.ttf-8359.png"
"Webdings.ttf-175.png","opensymbol.ttf-58253.png","Symbola717.ttf-9836.png","opensymbol.ttf-57950.png"
"Webdings.ttf-176.png","Symbola717.ttf-127896.png","Symbola717.ttf-127745.png","Symbola717.ttf-128646.png"
"Webdings.ttf-177.png","Symbola717.ttf-127897.png","Symbola717.ttf-9290.png","Symbola717.ttf-9809.png"
"Webdings.ttf-178.png","Symbola717.ttf-127764.png","Symbola717.ttf-127911.png","opensymbol.ttf-58531.png"
"Webdings.ttf-179.png","Symbola717.ttf-8856.png","Symbola717.ttf-128330.png","opensymbol.ttf-8856.png"
"Webdings.ttf-180.png","Symbola717.ttf-127902.png","Symbola717.ttf-128394.png","Symbola717.ttf-128864.png"
"Webdings.ttf-181.png","Symbola717.ttf-128670.png","Symbola717.ttf-9658.png","Symbola717.ttf-128672.png"
"Webdings.ttf-182.png","Symbola717.ttf-127903.png","Symbola717.ttf-128393.png","Symbola717.ttf-9114.png"
"Webdings.ttf-183.png","Symbola717.ttf-128447.png","Symbola717.ttf-9972.png","opensymbol.ttf-58282.png"
"Webdings.ttf-184.png","Symbola717.ttf-128253.png","Symbola717.ttf-128702.png","Symbola717.ttf-128483.png"
"Webdings.ttf-185.png","Symbola717.ttf-128642.png","Symbola717.ttf-128464.png","Symbola717.ttf-128247.png"
"Webdings.ttf-186.png","Symbola717.ttf-128254.png","Symbola717.ttf-127916.png","Symbola717.ttf-127966.png"
"Webdings.ttf-187.png","Symbola717.ttf-128254.png","Symbola717.ttf-128705.png","Symbola717.ttf-8652.png"
"Webdings.ttf-188.png","Symbola717.ttf-11004.png","Symbola717.ttf-10624.png","Symbola717.ttf-10996.png"
"Webdings.ttf-189.png","Symbola717.ttf-127899.png","Symbola717.ttf-128421.png","Symbola717.ttf-128463.png"
"Webdings.ttf-190.png","Symbola717.ttf-8418.png","Symbola717.ttf-8933.png","Symbola717.ttf-128480.png"
"Webdings.ttf-191.png","opensymbol.ttf-57361.png","Symbola717.ttf-128709.png","Symbola717.ttf-128201.png"
"Webdings.ttf-192.png","Symbola717.ttf-128421.png","Symbola717.ttf-128463.png","opensymbol.ttf-58269.png"
"Webdings.ttf-193.png","Symbola717.ttf-128422.png","Symbola717.ttf-991963.png","Symbola717.ttf-11002.png"
"Webdings.ttf-194.png","Symbola717.ttf-128423.png","Symbola717.ttf-127937.png","Symbola717.ttf-128248.png"
"Webdings.ttf-195.png","Symbola717.ttf-128377.png","Symbola717.ttf-128371.png","Symbola717.ttf-128373.png"
"Webdings.ttf-196.png","Symbola717.ttf-127884.png","Symbola717.ttf-127877.png","Symbola717.ttf-8961.png"
"Webdings.ttf-197.png","Symbola717.ttf-128379.png","opensymbol.ttf-58631.png","Symbola717.ttf-128380.png"
"Webdings.ttf-198.png","Symbola717.ttf-128380.png","Symbola717.ttf-128379.png","opensymbol.ttf-59011.png"
"Webdings.ttf-199.png","Symbola717.ttf-128436.png","Symbola717.ttf-128652.png","Symbola717.ttf-9179.png"
"Webdings.ttf-200.png","Symbola717.ttf-128385.png","Symbola717.ttf-128508.png","Symbola717.ttf-127777.png"
"Webdings.ttf-201.png","Symbola717.ttf-128384.png","opensymbol.ttf-9742.png","Symbola717.ttf-128383.png"
"Webdings.ttf-202.png","Symbola717.ttf-128424.png","Symbola717.ttf-128458.png","Symbola717.ttf-9000.png"
"Webdings.ttf-203.png","Symbola717.ttf-128425.png","opensymbol.ttf-58281.png","Symbola717.ttf-119069.png"
"Webdings.ttf-204.png","Symbola717.ttf-128447.png","opensymbol.ttf-58282.png","Symbola717.ttf-9606.png"
"Webdings.ttf-205.png","Symbola717.ttf-128426.png","Symbola717.ttf-9873.png","Symbola717.ttf-128915.png"
"Webdings.ttf-206.png","Symbola717.ttf-128476.png","Symbola717.ttf-128446.png","Symbola717.ttf-119068.png"
"Webdings.ttf-207.png","opensymbol.ttf-58552.png","Symbola717.ttf-127777.png","opensymbol.ttf-8496.png"
"Webdings.ttf-208.png","Symbola717.ttf-127923.png","Symbola717.ttf-128279.png","Symbola717.ttf-128135.png"
"Webdings.ttf-209.png","Symbola717.ttf-128477.png","Symbola717.ttf-8426.png","Symbola717.ttf-118916.png"
"Webdings.ttf-210.png","Symbola717.ttf-1048126.png","Symbola717.ttf-128451.png","Symbola717.ttf-127876.png"
"Webdings.ttf-211.png","Symbola717.ttf-128451.png","Symbola717.ttf-128499.png","Symbola717.ttf-9618.png"
"Webdings.ttf-212.png","Symbola717.ttf-128371.png","Symbola717.ttf-1048117.png","Symbola717.ttf-9180.png"
"Webdings.ttf-213.png","opensymbol.ttf-9702.png","opensymbol.ttf-58423.png","opensymbol.ttf-58736.png"
"Webdings.ttf-214.png","Symbola717.ttf-128413.png","Symbola717.ttf-128269.png","Symbola717.ttf-129085.png"
"Webdings.ttf-215.png","Symbola717.ttf-128897.png","Symbola717.ttf-11210.png","opensymbol.ttf-58773.png"
"Webdings.ttf-216.png","Symbola717.ttf-11210.png","Symbola717.ttf-128897.png","opensymbol.ttf-58773.png"
"Webdings.ttf-217.png","Symbola717.ttf-11210.png","Symbola717.ttf-128897.png","opensymbol.ttf-58773.png"
"Webdings.ttf-218.png","Symbola717.ttf-11210.png","opensymbol.ttf-58773.png","Symbola717.ttf-128897.png"
"Webdings.ttf-219.png","Symbola717.ttf-11210.png","opensymbol.ttf-58773.png","Symbola717.ttf-128897.png"
"Webdings.ttf-220.png","Symbola717.ttf-11210.png","Symbola717.ttf-128897.png","opensymbol.ttf-58773.png"
"Webdings.ttf-221.png","Symbola717.ttf-129156.png","Symbola717.ttf-128413.png","Symbola717.ttf-11210.png"
"Webdings.ttf-222.png","Symbola717.ttf-127788.png","Symbola717.ttf-10138.png","Symbola717.ttf-118860.png"
"Webdings.ttf-223.png","Symbola717.ttf-120002.png","Symbola717.ttf-127787.png","Symbola717.ttf-128133.png"
"Webdings.ttf-224.png","Symbola717.ttf-9790.png","Symbola717.ttf-127897.png","Symbola717.ttf-9692.png"
"Webdings.ttf-225.png","Symbola717.ttf-127777.png","Symbola717.ttf-128210.png","Symbola717.ttf-128212.png"
"Webdings.ttf-226.png","Symbola717.ttf-128715.png","opensymbol.ttf-57860.png","opensymbol.ttf-58656.png"
"Webdings.ttf-227.png","Symbola717.ttf-128719.png","Symbola717.ttf-127937.png","opensymbol.ttf-58129.png"
"Webdings.ttf-228.png","Symbola717.ttf-127869.png","Symbola717.ttf-128582.png","Symbola717.ttf-9197.png"
"Webdings.ttf-229.png","Symbola717.ttf-10761.png","Symbola717.ttf-127864.png","Symbola717.ttf-9952.png"
"Webdings.ttf-230.png","Symbola717.ttf-128718.png","opensymbol.ttf-58428.png","opensymbol.ttf-57514.png"
"Webdings.ttf-231.png","Symbola717.ttf-128717.png","opensymbol.ttf-9654.png","Symbola717.ttf-9199.png"
"Webdings.ttf-232.png","Symbola717.ttf-9413.png","Symbola717.ttf-128712.png","Symbola717.ttf-9439.png"
"Webdings.ttf-233.png","Symbola717.ttf-9855.png","Symbola717.ttf-8627.png","Symbola717.ttf-127894.png"
"Webdings.ttf-234.png","Symbola717.ttf-128710.png","Symbola717.ttf-8420.png","opensymbol.ttf-9651.png"
"Webdings.ttf-235.png","opensymbol.ttf-59014.png","opensymbol.ttf-58509.png","opensymbol.ttf-58666.png"
"Webdings.ttf-236.png","Symbola717.ttf-127891.png","Symbola717.ttf-128410.png","Symbola717.ttf-8994.png"
"Webdings.ttf-237.png","Symbola717.ttf-128484.png","opensymbol.ttf-8230.png","Symbola717.ttf-8230.png"
"Webdings.ttf-238.png","Symbola717.ttf-128485.png","Symbola717.ttf-910.png","Symbola717.ttf-979.png"
"Webdings.ttf-239.png","Symbola717.ttf-128486.png","Symbola717.ttf-9886.png","Symbola717.ttf-10904.png"
"Webdings.ttf-240.png","Symbola717.ttf-128487.png","Symbola717.ttf-10247.png","Symbola717.ttf-10245.png"
"Webdings.ttf-241.png","Symbola717.ttf-128743.png","Symbola717.ttf-128296.png","Symbola717.ttf-8815.png"
"Webdings.ttf-242.png","Symbola717.ttf-127237.png","Symbola717.ttf-9582.png","Symbola717.ttf-9355.png"
"Webdings.ttf-243.png","Symbola717.ttf-127805.png","Symbola717.ttf-127930.png","Symbola717.ttf-127798.png"
"Webdings.ttf-244.png","Symbola717.ttf-128011.png","Symbola717.ttf-118852.png","Symbola717.ttf-128364.png"
"Webdings.ttf-245.png","Symbola717.ttf-128645.png","Symbola717.ttf-128754.png","Symbola717.ttf-128642.png"
"Webdings.ttf-246.png","opensymbol.ttf-58519.png","opensymbol.ttf-58524.png","Symbola717.ttf-128707.png"
"Webdings.ttf-247.png","Symbola717.ttf-128620.png","Symbola717.ttf-8610.png","Symbola717.ttf-127859.png"
"Webdings.ttf-248.png","Symbola717.ttf-128621.png","Symbola717.ttf-118851.png","Symbola717.ttf-9992.png"
"Webdings.ttf-249.png","Symbola717.ttf-128622.png","opensymbol.ttf-8748.png","Symbola717.ttf-9479.png"
"Webdings.ttf-250.png","Symbola717.ttf-128623.png","Symbola717.ttf-9479.png","Symbola717.ttf-9478.png"
"Webdings.ttf-251.png","Symbola717.ttf-8920.png","Symbola717.ttf-991539.png","Symbola717.ttf-10228.png"
"Webdings.ttf-252.png","Symbola717.ttf-127757.png","Symbola717.ttf-127767.png","Symbola717.ttf-127758.png"
"Webdings.ttf-253.png","Symbola717.ttf-9864.png","opensymbol.ttf-58126.png","Symbola717.ttf-127762.png"
"Webdings.ttf-254.png","Symbola717.ttf-127758.png","Symbola717.ttf-127759.png","Symbola717.ttf-9862.png"
"Webdings.ttf-255.png","Symbola717.ttf-128330.png","Symbola717.ttf-128746.png","Symbola717.ttf-128616.png"
"Webdings.ttf-256.png","Symbola717.ttf-128499.png","Symbola717.ttf-10128.png","Symbola717.ttf-11042.png"
